Symbol,Name,Last Price,Open,High,Low,Prev Close,Volume,Change %,RSI 14
DIGIDRIVE,DIGIDRIVE DISTRIBUTORS L,22.29,22.61,22.79,22.1,22.29,0,0.0,76.19
SUMMITSEC,SUMMIT SECURITIES,1624.9,1661.8,1670.1,1611.6,1624.9,0,0.0,75.04
DYNPRO,DYNEMIC PRODUCTS,232.93,243.26,244.95,231,232.93,0,0.0,71.98
SEITINVIT-IV,SUSTAINABLE ENERGY INFRA,119,119,119,119,119,0,0.0,
JYOTICNC,JYOTI CNC AUTOMATION,736.1,756.1,765,727.5,736.1,0,0.0,51.53
STEELXIND,STEEL EXCHANGE INDIA,9.99,10.59,10.62,9.92,9.99,0,0.0,77.37
SALASAR,SALASAR TECHNO ENGG.,7.3,7.45,7.49,7.21,7.3,0,0.0,81.91
PALASHSECU,PALASH SECURITIES,96.56,97.4,98.38,95.01,96.56,0,0.0,70.65
MAGADSUGAR,MAGADH SUGAR & ENERGY,516.7,528,531.2,505.2,516.7,0,0.0,63.74
GANGESSECU,GANGES SECURITIES,125.89,125,128.1,124.22,125.89,0,0.0,77.53
MOM100,MOTILAL OSWAL NIFTY MIDCAP 100 ETF,63.91,64.5,64.8,63.56,63.91,0,0.0,81.11
THEINVEST,THE INVEST TRUST OF IND L,112.08,119.35,119.35,112,112.08,0,0.0,76.96
TATSILV,TATA SILVER EXCHANGE TRADED FUND,23.15,23.29,23.36,22.99,23.15,0,0.0,57.79
TASILVINAV,TATAAML-TASILVINAV,23.1,0,0,0,23.17,0,-0.3,
OPTIEMUS,OPTIEMUS INFRACOM,402.9,407.15,413.45,397.25,402.9,0,0.0,77.27
NEXT50BETA,UTI NIFTY NEXT 50 ETF,75.28,76.53,76.53,74.5,75.28,0,0.0,80.54
STEL,STEL HOLDINGS,461.4,468,474.7,455.05,461.4,0,0.0,65.17
SIS,SIS,335.7,329.6,338,327.3,335.7,0,0.0,87.49
COCHINSHIP,COCHIN SHIPYARD,1664.7,1595,1710,1592.8,1664.7,0,0.0,88.79
HALEOSLABS,HALEOS LABS,1387.9,1411,1448.3,1374.7,1387.9,0,0.0,79.87
COMSYN,COMMERCIAL SYN BAGS,154.81,157.3,159.03,154,154.81,0,0.0,54.06
ABCAPITAL,ADITYA BIRLA CAPITAL,340.6,349.95,351.55,338.65,340.6,0,0.0,70.72
APEX,APEX FROZEN FOODS,459.05,485,487.8,455.1,459.05,0,0.0,70.32
BRNL,BHARAT ROAD NETWORK,20.44,20.85,21.08,20.28,20.44,0,0.0,72.68
DIXON,DIXON TECHNO (INDIA),10815.5,10857,11086,10765.5,10815.5,0,0.0,66.05
DCAL,DISHMAN CARBO AMCIS,169.01,176.79,176.79,167,169.01,0,0.0,79.75
MEDIASSIST,MEDI ASSIST HEALTH SER L,342.85,365.35,367.55,341,342.85,0,0.0,66.01
MATRIMONY,MATRIMONY.COM,428.5,431.85,434.8,422.15,428.5,0,0.0,51.07
CHOLAHLDNG,CHOLAMANDALAM FIN HOL,1569.1,1574.7,1581.5,1520,1569.1,0,0.0,66.91
CAPACITE,CAPACITE INFRAPROJECT,250,255.2,255.41,243,250,0,0.0,71.86
ICICIGI,ICICI LOMBARD GIC,1772.1,1814.4,1819.3,1765,1772.1,0,0.0,57.53
LIQCASINAV,ZERODHAAMC - LIQCASINAV,113.78,0,0,0,113.73,0,0.04,
DAVANGERE,DAVANGERE SUGAR COMPANY L,3.64,3.68,3.68,3.59,3.64,0,0.0,33.23
SBILIFE,SBI LIFE INSURANCE CO,1768.9,1817,1836.3,1762.1,1768.9,0,0.0,47.77
TEXRAIL,TEXMACO RAIL & ENG.,102.28,104.72,105.31,101.17,102.28,0,0.0,76.64
DIAMONDYD,PRATAAP SNACKS,992.4,1022.5,1028.9,985,992.4,0,0.0,46.67
HFCL,HFCL,100.22,98.2,100.94,96.21,100.22,0,0.0,86.53
INDTERRAIN,IND TERRAIN FASHIONS,32.44,32.01,32.75,31.5,32.44,0,0.0,78.0
BANKBINAV,BFAM - BANKBETF,56.76,0,0,0,56.98,0,-0.39,
DHUNINV,DHUNSERI INVESTMENTS,922.25,951.75,951.75,915,922.25,0,0.0,76.9
SGBJUL28IV-GB,2.50%GOLDBONDS2028SR-IV,14921.5,14850.01,15000,14850.01,14921.5,0,0.0,76.6
NDRAUTO,NDR AUTO COMPONENTS,723.25,735.1,757.95,720.5,723.25,0,0.0,73.0
WORTHPERI,WORTH PERIPHERALS,139.31,138.81,142.05,135.5,139.31,0,0.0,83.75
MINDSPACE-RR,MINDSPACE BUSINESS P REIT,469.41,470.1,472.99,468.2,469.41,0,0.0,66.37
MACPOWER,MACPOWER CNC MACHINES,1089.25,1121.55,1162,1079.25,1089.25,0,0.0,76.92
MAXHEALTH,MAX HEALTHCARE INS,999.4,1009.95,1019.45,996.1,999.4,0,0.0,61.95
SGBAUG28V-GB,2.50%GOLDBONDS2028SR-V,14925.26,15265.54,15265.54,14815.01,14925.26,0,0.0,75.73
LOVABLE,LOVABLE LINGERIE,79.57,82.5,85.45,79,79.57,0,0.0,77.98
TOTAL,TOTAL TRANSPORT SYS,54.81,52.55,55,52.42,54.81,0,0.0,64.46
MAXIND,MAX INDIA,154.74,155.62,158.31,152.05,154.74,0,0.0,75.66
HDFCNIFBAN,HDFC NIFTY BANKING ETF,57.59,57.71,57.92,57.19,57.59,0,0.0,75.03
BANKBETA,UTI NIFTY BANK ETF,57.68,57.97,58.25,57.52,57.68,0,0.0,65.53
EPACK,EPACK DURABLE,232.78,241.48,243.99,231.18,232.78,0,0.0,67.67
SGBDE31III-GB,2.50%GOLDBONDS2031SR-III,15601.37,15680,15680,15512.02,15601.37,0,0.0,75.84
NOVAAGRI,NOVA AGRITECH,28.18,28.78,29.14,27.8,28.18,0,0.0,75.18
ITBETA,UTI NIFTY IT ETF,299.02,312.02,312.03,298,299.02,0,0.0,45.92
NIFITEINAV,UTIAMC - NIFITEINAV,298.77,0,0,0,314.46,0,-4.99,
GILT5BETA,UTI NIFTY 5 YR BENCHMARK G-SEC ETF,65.39,64.98,65.63,64.4,65.39,0,0.0,60.85
GILT10BETA,UTI NIFTY 10 YR BENCHMARK G-SEC ETF,26.04,26.25,26.25,25.72,26.04,0,0.0,54.69
NIF5GINAV,UTIAMC - NIF5GINAV,64.51,0,0,0,64.67,0,-0.25,
NIF10GINAV,UTIAMC - NIF10GINAV,25.95,0,0,0,26,0,-0.19,
CIF29-NO,,1175,0,1185,1111,1175,0,0.0,
BLSE,BLS E-SERVICES,177.08,178.31,181,176.25,177.08,0,0.0,68.44
HEALTHADD,DSP NIFTY HEALTHCARE ETF,147.05,148.97,149.2,146.75,147.05,0,0.0,63.76
HDFCPSUBK,HDFC NIFTY PSU BANK ETF,89.97,90.36,91.75,87.73,89.97,0,0.0,73.87
HEALADINAV,DSPAMC - HEALADINAV,146.69,0,0,0,149.07,0,-1.6,
HDFPBKINAV,HDFCAMC HDFPBKINAV,88.7,0,0,0,88.7,0,0.0,
PFS,PTC INDIA FIN SERV,29.98,30.97,30.97,29.63,29.98,0,0.0,76.67
PARKHOTELS,PARKHOTELS,119.04,122.87,123,117.5,119.04,0,0.0,74.81
SIGNPOST,SIGNPOST INDIA,261.58,274,274,256.02,261.58,0,0.0,74.04
JSFB,JANA SMALL FIN BANK,459.35,466,480,451.1,459.35,0,0.0,74.6
RPTECH,RASHI PERIPHERALS,460.65,482,482,455,460.65,0,0.0,87.89
CAPITALSFB,CAPITAL SMALL FIN BANK L,258.87,257.66,261,254.01,258.87,0,0.0,76.68
NDRINVIT-IV,NDR INVIT TRUST,136.75,135,136.75,135,136.75,0,0.0,93.22
ENTERO,ENTERO HEALTHCARE SOLU L,1250.1,1251,1256.9,1226.7,1250.1,0,0.0,50.13
LICNMID100,LIC MF NIFTY MIDCAP 100 ETF,59.71,60.16,60.74,59.32,59.71,0,0.0,84.88
LICNMDINAV,LICNAMC - LICNMDINAV,59.78,0,0,0,60.25,0,-0.78,
VSTL,VIBHOR STEEL TUBES,126.59,128.03,136.79,125.41,126.59,0,0.0,77.59
MON100,MOTILAL OSWAL NASDAQ 100 ETF,293.13,295.83,295.83,284.05,293.13,0,0.0,93.23
JUNIPER,JUNIPER HOTELS,208.26,216,216,204.41,208.26,0,0.0,65.3
SMALLCAP,MIRAE ASSET NIFTY SMALLCAP 250 MOMENTUM QUALITY 100 ETF,43.34,44.04,44.15,43.21,43.34,0,0.0,84.87
GPTHEALTH,GPT HEALTHCARE,136.31,135.23,141.44,134.9,136.31,0,0.0,78.59
SMACAPINAV,MIRAEAMC - SMACAPINAV,43.36,0,0,0,43.85,0,-1.12,
SGBFEB32IV-GB,2.50%GOLDBONDS2032SR-IV,16053.46,16040,16099.99,15826.01,16053.46,0,0.0,81.09
GLDCASINAV,ZERODHAAMC - GLDCASINAV,23.52,0,0,0,23.58,0,-0.25,
PLATIND,PLATINUM INDUSTRIES,220.11,225.9,225.9,214.8,220.11,0,0.0,77.69
EXICOM,EXICOM TELE SYSTEMS,117.05,120.7,121.7,116.15,117.05,0,0.0,85.42
MUKKA,MUKKA PROTEINS,23.99,23.89,24.88,23.5,23.99,0,0.0,82.6
INDUSINVIT-IV,INDUS INFRA TRUST,129.62,129.8,131.73,129,129.62,0,0.0,69.38
RKSWAMY,R K SWAMY,87.18,92.1,92.41,86.76,87.18,0,0.0,68.1
JGCHEM,J.G.CHEMICALS,400.05,412.25,417.6,395.2,400.05,0,0.0,85.29
GOPAL,GOPAL SNACKS,275,278.3,280.05,272.5,275,0,0.0,65.04
SCILAL,SHIPPING CORP OF ILA,44.47,46.77,46.77,44,44.47,0,0.0,75.16
PVSL,POPULAR VEHICLES N SER L,100.8,103,104.68,100,100.8,0,0.0,74.84
KRYSTAL,KRYSTAL INTEGRATED SER L,600.6,590,645,565.55,600.6,0,0.0,75.62
MOSMALL250,MOTILAL OSWAL NIFTY SMALLCAP 250 ETF,16.46,16.66,16.7,16.34,16.46,0,0.0,82.61
MOREALTY,MOTILAL OSWAL NIFTY REALTY ETF,77.59,78.51,79.32,77.23,77.59,0,0.0,80.56
MOREALINAV,MOTILALAMC - MOREALINAV,77.83,0,0,0,78.76,0,-1.18,
MOS250INAV,MOTILALAMC - MOS250INAV,16.47,0,0,0,16.65,0,-1.08,
AQYLON,AQYLON NEXUS,47.53,50,51.75,47.26,47.53,0,0.0,44.46
SRM,SRM CONTRACTORS,524.5,540.15,555,517.6,524.5,0,0.0,82.41
LIQADDINAV,DSPAMC - LIQADDINAV,1123.65,0,0,0,0,0,0,
SINCLAIR,SINCLAIRS HOTELS,79.27,79.87,80.29,79,79.27,0,0.0,70.85
BHARTIHEXA,BHARTI HEXACOM,1533.2,1559.3,1568.9,1517.9,1533.2,0,0.0,54.22
UEL,UJAAS ENERGY,156.66,162,162,155.01,156.66,0,0.0,64.47
TARACHAND,TARA CHAND INFRA SOLN,63.05,65,65.24,62.51,63.05,0,0.0,70.6
AIIL,AUTHUM INVEST & INFRA,486.95,501.75,509.95,481.4,486.95,0,0.0,64.98
GLOSTERLTD,GLOSTER,574,574.8,579.95,567,574,0,0.0,69.28
BALUFORGE,BALU FORGE INDUSTRIES,460.1,470,473.95,458.4,460.1,0,0.0,68.32
JNKINDIA,JNK INDIA,350.83,368.64,373.4,346,350.83,0,0.0,86.02
MUTHOOTFIN,MUTHOOT FINANCE,3493.5,3589.5,3589.5,3443.3,3493.5,0,0.0,65.36
INDGN,INDEGENE,491.75,497.9,497.95,481.5,491.75,0,0.0,71.87
AADHARHFC,AADHAR HOUSING FINANCE L,488.1,484.65,492.95,484.5,488.1,0,0.0,65.47
TBOTEK,TBO TEK,1243.4,1256.9,1265,1223.4,1243.4,0,0.0,77.26
GODIGIT,GO DIGIT GENERAL INS,320.1,321.95,323.7,317.2,320.1,0,0.0,39.52
ABSLPSE,ADITYA BIRLA SUN LIFE NIFTY PSE ETF,10.99,11.05,11.09,10.93,10.99,0,0.0,87.64
ABSPSEINAV,BIRLASLAMC-ABSPSEINAV,10.99,0,0,0,11.05,0,-0.54,
MIDSMALL,MIRAE ASSET NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100 ETF,49.06,49.86,49.86,48.82,49.06,0,0.0,86.8
MIDSMAINAV,MIRAEAMC - MIDSMAINAV,49.08,0,0,0,49.6,0,-1.05,
AWFIS,AWFIS SPACE SOLUTIONS,349.34,352,353.92,346.61,349.34,0,0.0,83.06
SCL310524-ZF,,1170,0,1170,1170,1170,0,0.0,
SCL310524A-ZK,,1192,0,1192,1192,1192,0,0.0,
BOROSCI,BOROSIL SCIENTIFIC,114.44,116.25,116.48,113.51,114.44,0,0.0,67.42
KRONOX,KRONOX LAB SCIENCES,124.71,129.43,129.58,123.19,124.71,0,0.0,71.8
IXIGO,LE TRAVENUES TECHNOLOGY L,166.7,172.63,173.86,165.45,166.7,0,0.0,43.31
MID150CASE,ZERODHA NIFTY MIDCAP 150 ETF,10.97,11.2,11.2,10.91,10.97,0,0.0,85.26
TOP100CASE,ZERODHA NIFTY 100 ETF,10.38,10.65,10.65,10.31,10.38,0,0.0,73.74
TOP100INAV,ZERODHAAMC - TOP100INAV,10.36,0,0,0,10.47,0,-1.05,
BBNPNBINAV,BARODABNP - BBNPNBINAV,56.33,0,0,0,56.55,0,-0.39,
RETAIL,JHS SVENDGAARD RETAIL V L,19.98,21.34,21.34,19.03,19.98,0,0.0,62.82
DEEDEV,DEE DEVELOPMENT ENG,432.35,436.5,444,420,432.35,0,0.0,89.16
PIIND,PI INDUSTRIES,3081.2,3071.1,3134.8,3070,3081.2,0,0.0,72.59
SYMPHONY,SYMPHONY,794.7,810,810,791.25,794.7,0,0.0,73.51
VADILALIND,VADILAL INDUSTRIES,4432.6,4552.6,4595.5,4415,4432.6,0,0.0,62.43
RELAXO,RELAXO FOOT,301.19,311.75,314,299,301.19,0,0.0,80.57
STANLEY,STANLEY LIFESTYLES,138.2,143.5,143.7,137.2,138.2,0,0.0,63.04
OMINFRAL,OM INFRA,90.39,94.54,94.54,89.31,90.39,0,0.0,70.59
ESTER,ESTER INDUSTRIES,89.55,91.99,92.96,88.52,89.55,0,0.0,76.98
VSTTILLERS,VST TILLERS TRACTORS,5180.2,5250,5250,5131.6,5180.2,0,0.0,67.31
NXT-INFRA-IV,NXT-INFRA TRUST,100,0,100,100,100,0,0.0,
ABDL,ALLIED BLEND N DISTILS L,558.3,562,569.95,548.65,558.3,0,0.0,82.68
VRAJ,VRAJ IRON AND STEEL,128.62,128.25,131.97,127.01,128.62,0,0.0,82.1
SBISILINAV,SBIAMC - SBISILINAV,234.85,0,0,0,159.24,0,47.48,
LIQSHRINAV,SHRIRAM - LIQSHRINAV,1101.69,0,0,0,1101.28,0,0.04,
RELIABLE,RELIABLE DATA SERVICE,133,134.77,135.98,127.42,133,0,0.0,80.0
KARMAENG,KARMA ENERGY,51.34,53.67,53.67,50.06,51.34,0,0.0,84.07
BANSALWIRE,BANSAL WIRE INDUSTRIES L,302.85,302.8,309.81,296,302.85,0,0.0,84.57
DELPHIFX,DELPHI WORLD MONEY,12.99,13.99,13.99,12.87,12.99,0,0.0,91.65
EMCURE,EMCURE PHARMACEUTICALS L,1637.2,1644.2,1678.9,1595.1,1637.2,0,0.0,57.3
ASHIANA,ASHIANA HOUSING,334.75,344.7,344.7,332,334.75,0,0.0,81.5
ABGSEC,ADITYA BIRLA SUN LIFE CRISIL BROAD BASED GILT ETF,111.15,112.77,112.77,111.15,111.15,0,0.0,50.24
DHANUKA,DHANUKA AGRITECH,1062.2,1085,1085,1031.1,1062.2,0,0.0,80.71
ABGSECINAV,BIRLASLAMC - ABGSECINAV,111.59,0,0,0,111,0,0.53,
AGIIL,AGI INFRA,357.2,370,377,353.35,357.2,0,0.0,72.93
EVINDIA,MIRAE ASSET NIFTY EV AND NEW AGE AUTOMOTIVE ETF,29.53,30.53,30.53,29.32,29.53,0,0.0,75.68
EVINDINAV,MIRAEAMC - EVINDINAV,29.52,0,0,0,29.79,0,-0.91,
SBINEQINAV,SBIAMC - SBINEQINAV,32.46,0,0,0,32.65,0,-0.58,
FILATEX,FILATEX INDIA,41.41,43.2,43.2,40.86,41.41,0,0.0,63.32
MAITHANALL,MAITHAN ALLOYS,998.9,1014,1019.95,985.6,998.9,0,0.0,80.09
SANSTAR,SANSTAR,87.93,89.96,90.92,86.5,87.93,0,0.0,85.55
RUSHIL,RUSHIL DECOR,16.33,17.38,17.38,16.1,16.33,0,0.0,66.62
RELTD,RAVINDRA ENERGY,144,145.1,145.39,139.16,144,0,0.0,74.67
AVANTEL,AVANTEL,154.16,159.5,159.6,152.5,154.16,0,0.0,77.53
AKUMS,AKUMS DRUGS AND PHARMA L,514.3,544.2,546.9,512.1,514.3,0,0.0,61.56
RUBFILA,RUBFILA INTERNATIONAL,73.7,77.77,77.77,72.31,73.7,0,0.0,76.13
RPEL,RAGHAV PRODUCTIVITY ENH L,679.4,718.1,718.1,672.55,679.4,0,0.0,72.01
CEIGALL,CEIGALL INDIA,326.2,324.95,333.55,322,326.2,0,0.0,89.33
OLAELEC,OLA ELECTRIC MOBILITY,35.79,37.7,38.17,35.31,35.79,0,0.0,70.27
GROWWEV,GROWW NIFTY EV & NEW AGE AUTOMOTIVE ETF,29.51,29.78,29.98,29.25,29.51,0,0.0,75.74
GROWEVINAV,GROWWAMC - GROWEVINAV,29.42,0,0,0,29.68,0,-0.88,
UNIECOM,UNICOMMERCE ESOLUTIONS L,102.6,103.05,104.1,100.16,102.6,0,0.0,84.59
FIRSTCRY,BRAINBEES SOLUTIONS,244.58,248.01,251,243,244.58,0,0.0,78.21
MANCREDIT,MANGAL CREDIT N FINCORP L,173.02,170.29,177.14,170.29,173.02,0,0.0,60.13
GSEC10ABSL,ADITYA BIRLA SUN LIFE CRISIL 10 YEAR GILT ETF,111.12,110.78,111.12,109.1,111.12,0,0.0,
GSEC10INAV,BIRLASLAMC - GSEC10INAV,109.52,0,0,0,110.13,0,-0.55,
SUYOG,SUYOG TELEMATICS,753.1,787.85,787.85,750,753.1,0,0.0,67.36
SSDL,SARASWATI SAREE DEPOT,60.19,63.79,63.79,59.2,60.19,0,0.0,73.07
INVENTURE,INVENTURE GRO & SEC,1,1.01,1.02,0.99,1,0,0.0,64.74
METALIINAV,ICICIPRAMC - METALIINAV,12.81,0,0,0,12.85,0,-0.31,
INTERARCH,INTERARCH BLDNG SOLTN,2027.1,2070,2070,2010,2027.1,0,0.0,75.58
ELGIRUBCO,ELGI RUBBER CO.,51.78,53.77,53.77,51.5,51.78,0,0.0,76.47
GLOBALE,GLOBALE TESSILE,14.1,13.83,15.39,13.83,14.1,0,0.0,88.37
MFML,MAHALAXMI FABRIC MILLS LT,24.9,25.29,25.49,24.02,24.9,0,0.0,68.07
MODEFENCE,MOTILAL OSWAL NIFTY INDIA DEFENCE ETF,97.01,99,99.69,96.16,97.01,0,0.0,87.14
MODEFINAV,MOTILALAMC - MODEFINAV,97.16,0,0,0,98.69,0,-1.55,
LTF,L&T FINANCE,290.05,293.9,295.01,287.22,290.05,0,0.0,78.97
ORIENTTECH,ORIENT TECHNOLOGIES,278.2,279.99,284.92,271.8,278.2,0,0.0,75.96
SURAJLTD,SURAJ,246.06,253,253,245.2,246.06,0,0.0,59.14
WINDMACHIN,WINDSOR MACHINES,280.46,283.21,288,277,280.46,0,0.0,76.7
IBULLSLTD,INDIABULLS,16.55,17.1,17.27,16.36,16.55,0,0.0,80.81
BODALCHEM,BODAL CHEMICALS,66.78,69.1,69.99,65.7,66.78,0,0.0,78.43
PREMIERENE,PREMIER ENERGIES,1007.55,990,1032,956.55,1007.55,0,0.0,73.1
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,134.82,139.93,140.92,134,134.82,0,0.0,72.08
RAYMONDLSL,RAYMOND LIFESTYLE,779.7,801.05,809,773.6,779.7,0,0.0,54.88
MULTICAP,MIRAE ASSET NIFTY500 MULTICAP 50:25:25 ETF,15.89,16.23,16.23,15.81,15.89,0,0.0,79.1
MULCAPINAV,MIRAEAMC - MULCAPINAV,15.88,0,0,0,16.05,0,-1.06,
ASAHISONG,ASAHI SONGWON COLOR,223.19,235.45,235.45,220.81,223.19,0,0.0,67.66
STYLEBAAZA,BAAZAR STYLE RETAIL,387.75,380,394.8,373,387.75,0,0.0,82.78
GALAPREC,GALA PRECISION ENG,735.2,761.6,763.15,730.1,735.2,0,0.0,56.74
RVTH,REVATHI EQUIPMENT INDIA L,629.7,622.05,635,616.3,629.7,0,0.0,74.52
EUREKAFORB,EUREKA FORBES,510.05,505.55,528.7,497.55,510.05,0,0.0,76.47
TOP10ADD,DSP NIFTY TOP 10 EQUAL WEIGHT ETF,87.82,89.43,89.43,87.58,87.82,0,0.0,59.14
TDPOWERSYS,TD POWER SYSTEMS,1112.85,1079,1119.2,1060.2,1112.85,0,0.0,90.53
TOP10AINAV,DSPAMC - TOP10AINAV,87.67,0,0,0,89.27,0,-1.79,
BALAJEE,SHREE TIRUPATI BALAJEE L,31.69,32.74,32.89,31.5,31.69,0,0.0,81.03
SANOFICONR,SANOFI CONS HEALTHC IND L,4595.3,4567,4680.9,4555.4,4595.3,0,0.0,66.11
XTGLOBAL,XTGLOBAL INFOTECH,32.13,34,34,31.5,32.13,0,0.0,68.46
KROSS,KROSS,184.5,190,190.25,183.01,184.5,0,0.0,74.59
TOLINS,TOLINS TYRES,105.48,110.45,110.5,104.3,105.48,0,0.0,70.96
BAJAJHFL,BAJAJ HOUSING FINANCE,89.39,90.2,90.89,88.32,89.39,0,0.0,78.38
AEL120924A-N5,,1145,0,1145,1120,1145,0,0.0,
AEL120924B-N8,,1185,0,1185,1185,1185,0,0.0,
EBNKNFINAV,EDELAMC - EBNKNFINAV,56.33,0,0,0,56.54,0,-0.37,
PNGJL,P N GADGIL JEWELLERS,666,670.55,680.95,661.2,666,0,0.0,93.06
APLLTD,ALEMBIC PHARMA,751.05,781.25,781.25,750,751.05,0,0.0,67.15
VASWANI,VASWANI IND,55.76,57.66,57.68,55.11,55.76,0,0.0,63.1
PGEL,PG ELECTROPLAST,547.15,552.1,558.5,542.75,547.15,0,0.0,67.72
PANAMAPET,PANAMA PETROCHEM,271.35,275,275,267,271.35,0,0.0,67.48
ARKADE,ARKADE DEVELOPERS,116.09,115.5,116.4,114,116.09,0,0.0,80.07
WCIL,WESTERN CARRIERS (IND) L,101.3,104.3,104.3,100.36,101.3,0,0.0,86.68
NORTHARC,NORTHERN ARC CAPITAL,256.89,257.99,260,252.09,256.89,0,0.0,87.45
GROWWLIQID,GROWW NIFTY 1D RATE LIQUID ETF,108.79,108.79,108.8,108.79,108.79,0,0.0,100.0
PAISALO,PAISALO DIGITAL,46.46,44.74,47.2,44.57,46.46,0,0.0,86.67
GROLIQINAV,GROWWAMC - GROLIQINAV,108.8,0,0,0,108.75,0,0.05,
ONELIFECAP,ONELIFE CAP ADVISORS,18.48,17.7,18.48,17.47,18.48,0,0.0,84.67
INDOUS,INDO US BIOTECH,102.51,108.01,108.01,102.1,102.51,0,0.0,57.0
FLEXITUFF,FLEXITUFF VENTURES INT L,6.54,7.29,7.29,6.45,6.54,0,0.0,54.13
SCL25924A-N1,,1140,1144,1144,1140,1140,0,0.0,
SCL25924C-N1,,820,0,820,820,820,0,0.0,
SCL25924D-N1,,1140.22,0,1140.22,1140.22,1140.22,0,0.0,
SHAKTIPUMP,SHAKTI PUMPS (I),545.25,557,562.9,542,545.25,0,0.0,71.01
TRITURBINE,TRIVENI TURBINE,569.85,577,580,553,569.85,0,0.0,83.8
MANBA,MANBA FINANCE,107.12,110,110.99,106.01,107.12,0,0.0,59.58
MOMENTUM50,MOTILAL OSWAL NIFTY 500 MOMENTUM 50 ETF,51.07,51.2,51.76,50.71,51.07,0,0.0,75.88
INDOTHAI,INDO THAI SEC,296.85,307.9,307.9,294,296.85,0,0.0,55.16
MOME50INAV,MOTILALAMC - MOME50INAV,51.17,0,0,0,51.3,0,-0.25,
UYFINCORP,U. Y. FINCORP,14.19,14.45,14.45,13.76,14.19,0,0.0,83.37
ESSARSHPNG,ESSAR SHIPPING,26.54,27,27.95,26,26.54,0,0.0,71.75
KRN,KRN HEAT EXCHANGE N REF L,1247.7,1304,1304,1241,1247.7,0,0.0,79.89
PCPL27-N0,,98590.43,0,98590.43,98590.43,98590.43,0,0.0,
DIFFNKG,DIFFUSION ENGINEERS,302.89,314.9,317.68,301,302.89,0,0.0,75.62
JISLDVREQS,JAIN DVR EQUITY SHARES,23.15,24.97,24.97,23,23.15,0,0.0,72.52
DSSL,DYNACONS SYS & SOLN,1036.95,1060,1060,1014,1036.95,0,0.0,82.02
POLYMED,POLY MEDICURE,1414.2,1499,1499.9,1405.1,1414.2,0,0.0,71.2
RUPA,RUPA & COMPANY,156.79,172,176,155,156.79,0,0.0,76.73
BANKPSU,MIRAE ASSET NIFTY PSU BANK ETF,88.56,88.64,88.7,87.58,88.56,0,0.0,74.15
BNKPSUINAV,MIRAEAMC - BNKPSUINAV,88.42,0,0,0,88.61,0,-0.21,
SRD,SHANKAR LAL RAMPAL,43.88,44.53,44.55,43.46,43.88,0,0.0,70.14
METAL,MIRAE ASSET NIFTY METAL ETF,12.83,12.8,12.93,12.7,12.83,0,0.0,87.58
METALINAV,MIRAEAMC - METALINAV,12.82,0,0,0,12.87,0,-0.39,
GROWWDEFNC,GROWW NIFTY INDIA DEFENCE ETF,88.63,90.24,90.85,87.64,88.63,0,0.0,88.92
APLAPOLLO,APL APOLLO TUBES,2004.5,2028,2039.5,1979,2004.5,0,0.0,54.09
GRWWDFINAV,GROWWAMC - GRWWDFINAV,88.43,0,0,0,89.83,0,-1.56,
KANANIIND,KANANI INDUSTRIES,1.68,1.7,1.72,1.64,1.68,0,0.0,82.02
GARUDA,GARUDA CONSTRUCT N ENG L,170.99,175,176.8,169.1,170.99,0,0.0,78.24
LLOYDSENT,LLOYDS ENTERPRISES,67.53,66.3,68.76,65.62,67.53,0,0.0,84.01
VINCOFE,VINTAGE COFFEE N BVRGS L,129.36,132.79,134.2,129,129.36,0,0.0,45.49
HYUNDAI,HYUNDAI MOTOR INDIA,1783.6,1848.7,1853.2,1772.2,1783.6,0,0.0,49.59
VAL30IINAV,ICICIPRAMC - VAL30IINAV,15.88,0,0,0,15.93,0,-0.31,
GROWWGINAV,GROWWAMC - GROWWGINAV,14.59,0,0,0,0,0,0,
ANKITMETAL-BZ,ANKIT MET & POW,1.57,1.61,1.61,1.55,1.57,0,0.0,69.5
IMPEXFERRO-BZ,IMPEX FERRO TECH,1.64,1.67,1.67,1.59,1.64,0,0.0,72.02
MEP-BZ,MEP INFRA. DEVELOPERS,0.96,0.96,0.96,0.96,0.96,0,0.0,85.95
DBEIL,DEEPAK BUILDERS & ENG I L,79.66,78.8,82,76.51,79.66,0,0.0,92.71
MINDACORP,MINDA CORPORATION,527.6,539.75,540.45,524.85,527.6,0,0.0,56.38
WAAREEENER,WAAREE ENERGIES,3305.7,3348.1,3348.1,3235.9,3305.7,0,0.0,63.44
OCCLLTD,OCCL,99.7,96.4,102.23,96.4,99.7,0,0.0,76.12
GODAVARIB,GODAVARI BIOREFINERIES L,333,345,353,326.5,333,0,0.0,69.07
AFCONS,AFCONS INFRASTRUCTURE,314.55,322,326.15,311.45,314.55,0,0.0,63.52
AVL,ADITYA VISION,495.8,504.35,513.6,492.55,495.8,0,0.0,56.81
EMULTIMQ,EDELWEISS NIFTY500 MULTICAP MOMENTUM QUALITY 50 ETF,41.58,41.7,41.97,41.25,41.58,0,0.0,85.77
EMLTMQINAV,EDELAMC - EMLTMQINAV,40.75,0,0,0,41.05,0,-0.73,
HEXATRADEX,HEXA TRADEX,167.53,170.14,170.14,164.26,167.53,0,0.0,65.6
